time,right_elbow,right_knee,right_hip,left_elbow,left_knee,left_hip
1778165821.6508577,149.00393971572024,137.8651402741353,142.149205878983,174.02580986131372,164.61198831153007,176.92875250277663
1778165821.682168,152.6197095542983,141.48354065146003,143.59868413200377,172.5386164382828,164.6546534044047,177.67386225370709
1778165821.7143753,147.78663082121926,145.99345376777387,146.64928200673128,159.7967456960466,163.12643024739657,178.82668543494688
1778165821.7462661,130.2886142287123,145.77437863128299,148.6035782359672,92.45366602664957,166.6508093533284,172.45297789371782
1778165821.7805293,141.19645536249038,152.9547459669299,151.53885911930598,54.82492748494116,165.79659968728404,169.91162547025397
1778165821.8110538,156.00336598826811,165.7224454109135,155.47396604150487,77.0163657513089,170.27897054071474,169.99379878271208
1778165821.841787,130.20162142000055,169.90075593096384,157.24678416389045,79.74854935778069,176.1989432233158,164.0839121586267
1778165821.8731282,131.5991634580465,176.97542030926164,161.29053191010897,58.93921769603153,170.11727474240143,167.81784307150133
1778165821.9060047,136.54062291687634,173.13375943467022,161.9910199569462,51.0421015656258,163.86390449934487,171.68878931287858
1778165821.9375546,137.3398135819977,174.04670031918215,166.80418995704122,63.23375789439748,158.8255925127102,172.32521009542276
1778165821.9703138,149.97928680314587,171.1258442051791,167.33271559900447,111.26466141457674,153.12812627620914,175.31559661275224
1778165822.0033474,140.25817401603257,167.2682296737919,167.51990615355442,146.6098307702411,146.28703229862558,176.61424711404612
1778165822.034692,135.42552592448763,174.74504303478437,178.47516945011307,139.2921461085926,152.07214336292057,162.11620088700556
1778165822.3843176,129.1590810105388,175.05047836253303,177.94238027367004,137.36834510890128,143.94814691870818,164.27123979731053
1778165822.4136305,130.84497273541476,169.2523358774853,179.36876127634406,121.68198001335668,138.59964101659358,168.9551559565681
1778165822.4428654,130.04853712492533,167.5022324366568,179.42192678815007,114.457539020595,131.62561473524005,179.53051929321418
1778165822.4742243,133.1673129969916,163.1722750821032,178.89027836099038,110.6199098686779,140.197695829134,175.52976608140477
1778165822.5060604,135.24638737629724,165.23724451038862,176.21886755349792,111.00265022929783,138.75660981723092,170.32003851860415
1778165822.5373216,133.70551387151795,167.49586535142438,175.7430625869082,112.54064390359117,160.85466102799614,176.7465415061919
1778165822.5709167,127.89139815821434,167.33523433089604,173.06385488953316,115.4189845479547,159.45944661770386,168.66884455769193
1778165822.6016812,126.43404288150617,172.05942727497256,173.83004524550879,121.53811536343463,156.32334131058929,167.41835269075804
1778165822.6332014,126.15904697785038,178.95476252033183,176.936203397778,129.36682696150726,164.42424187687084,174.63061247970367
1778165822.9277961,106.8573320445576,169.95533765218877,165.0175347722154,122.34073635645879,147.32153484783922,157.18166588794392
1778165822.9582286,105.4635122563282,160.86854691874174,158.61757422035762,115.95071083387477,141.16504397358167,151.13668987241167
1778165822.986794,106.91818123273599,160.56251926076095,155.28526241417046,107.28913656868832,136.28818658842815,147.24341422133418
1778165823.0163784,101.05610975276272,152.34342118991037,155.60488298311753,108.14705295833484,146.4151300907677,148.51325299307385
1778165823.0487092,102.5601479295638,143.7910799828066,155.3810735787271,111.96505796952458,150.80024171498877,148.3774099000064
1778165823.078994,100.91044786613496,137.5607109588967,150.68411010439738,102.57228742728734,148.79995416721874,150.21013434649902
1778165823.110971,101.60937132098074,104.61683515774018,126.4489841910796,106.0698026394415,135.59709577591408,140.7406417271507
1778165823.1442146,102.47113186152461,109.56230836912809,129.70107375386664,104.02017804956466,128.45483572373942,135.65941533919786
1778165823.1767788,102.40149741162737,116.48150526922859,130.62842970844392,97.69431744418013,125.40687327128754,137.53194894411985
1778165823.2088368,101.66508935135697,120.46593377303925,132.01796506143646,112.47309829967014,125.32780757262807,140.81195626899864
1778165823.238949,105.75338006567004,113.86414566611269,126.22513880977166,111.47180863264633,117.11858757980838,132.8292589397239
1778165823.2713757,108.4999326998441,141.25859855853116,129.4801150897594,120.15100058025524,122.33618756261274,130.30653254241108
1778165823.3029459,110.06537229566287,140.97337314535747,133.85946436464576,124.80309931493873,123.11683586181329,129.38195473954303
1778165823.33696,110.29604393404118,147.85529821838227,129.69985973854583,120.55997313510795,127.33571103564853,128.5503850820471
1778165823.3683274,114.39834573807589,159.39161384501037,140.695238848808,127.57233793359963,130.09236397472927,130.68728716141368
1778165823.4011867,114.78370657138389,152.3571066775866,138.58399349479092,137.76941298823778,146.38876005727982,137.3335981060097
1778165823.4325492,114.48672550426876,153.31500513283052,140.0557704654561,137.4835860069398,161.39319500937265,143.9151803131898
1778165823.4641337,114.77881375587131,157.18648061178814,139.25677648401722,139.73595695211654,165.42452974106592,145.40301095739218
1778165823.4975343,114.27154744893693,158.92119562241783,143.0543790714029,142.28083217887814,163.49251873317456,144.10434151852658
1778165823.532637,115.82290875793694,161.4785901706031,148.67272447258824,152.60171359614182,163.7934886455205,146.92524354860578
1778165823.5653448,113.28891951449566,150.2709155827421,145.30212668065116,142.10546390636242,141.1773549611617,135.5236174453353
1778165823.5978825,112.41170824359821,148.11242626673794,141.29678303232382,126.01039298890254,141.39081369251605,136.30689426047115
1778165823.629706,112.99131530624852,166.98421109369028,155.35061221392942,118.87606860595331,145.37177001265644,141.13244074560944
1778165823.6639175,112.80840093516589,178.8838055621388,163.7690345581135,109.84816210204761,151.9278536358451,148.3848533036079
1778165823.69558,113.80276786397269,174.95178783614946,163.2617202394103,109.45122949662365,155.75273734737385,151.8254059100432
1778165823.7306623,113.95566754330268,173.24519251609954,163.4363869057578,113.54128192446531,155.96823725327366,151.49512256968256
1778165823.7662835,113.44129805706504,173.09228024899755,167.29946294360656,112.77890187780628,159.73933443108936,158.31836112782918
1778165823.7991846,113.61035128527455,172.59879399198513,167.88698768296882,117.71614776683099,164.83819355428037,163.81416288470234
1778165823.8330283,113.27566508401225,176.3469403463386,173.52532189184143,115.86483146787312,175.66570101901172,174.28682224207907
1778165823.8669348,111.57993167089566,172.37923981712476,173.11952804080752,115.11955694794129,177.15195239590471,172.6900343815828
1778165823.898648,116.90312331649297,163.4375835293996,165.18351981512018,102.69305365198248,171.63660906188275,168.22264224910452
1778165823.9291217,116.98904047058188,162.38429760361336,164.4893429646486,110.07185654218384,164.82661389250754,161.21663603111668
1778165823.960474,116.66436523734154,161.9413724121851,162.57897552060237,113.70329389813477,166.10644611351174,162.01486194100002
1778165823.9935858,117.63513364829534,160.41218080096394,159.57609259759988,116.97250807588712,164.95427503823677,161.64601766574899
1778165824.024339,114.99408127959533,162.76631535422283,161.16814771095812,114.31071757136704,161.267702956609,155.2782672921477
1778165824.0547228,111.39035951242633,162.3973008433213,160.85954128397452,118.56358004022975,160.13102823135247,153.5482755076704
1778165824.0866573,110.91884088833619,160.18552668351523,158.68899300373775,118.64790893639717,163.32966305681123,157.80376019299416
1778165824.1185682,107.69676522106919,163.59635261281232,156.51654763398054,120.43807015910454,162.31725832458818,155.53644637640969
1778165824.151482,105.69404109243345,166.89444990298244,154.53402275988017,120.24271720824365,161.12888012673184,153.18578815232942
1778165824.1859868,106.2086414261746,167.79849492480872,153.7567918290263,123.46959313145301,160.0079078979263,151.8289876781005
1778165824.217369,106.96893322477212,166.95364284224723,153.34879112304682,124.32001346429335,158.19809638457886,152.0133929706139
1778165824.248795,103.60578606881135,165.5831826883092,152.2918707949513,115.1788200041252,157.95367415439057,154.1186925426293
1778165824.2792947,100.84935388635722,165.75803591569166,151.5296515942151,103.89836488851338,157.34929741539162,152.98819976091553
1778165824.3100228,97.46551218722152,161.59751142477086,150.65117869486437,99.83805672588976,153.22127111640427,146.8931823438503
1778165824.343014,92.68243867508009,161.13584082468972,145.79980144866627,96.58729269139647,147.39028926990096,136.11204310682677
1778165824.3771336,95.04099711191874,152.37468279066962,144.15996213332386,93.2348909926141,128.50621874335573,129.8250374418369
1778165824.4095485,93.01476877065416,149.59212550937303,141.6978255928465,86.75210047285896,125.54614531911265,125.57650670771876
1778165824.4412868,91.88533587998546,146.570622196892,138.9333122925262,86.44465839904613,134.04790296800283,124.70953033474605
1778165824.471543,91.30235043694313,136.45022795557782,130.52237944446955,88.55290379320904,125.20176760127853,120.56716479466547
1778165824.5025694,94.83751559605498,134.05663168250476,129.48363555838478,96.4589021573376,127.36636400949997,122.07297363755264
1778165824.534532,95.00353519326752,123.46454513673228,122.87966489120988,106.89105234201826,121.11593403425101,119.54774046848439
1778165824.5662725,96.87277213794313,126.84433072111639,122.87298854014612,110.07743552925123,120.74455124955536,118.31450167433745
1778165824.5975158,96.69362132773195,124.38323552634424,117.16210193775605,103.65099927607868,117.87436157712195,112.84717034208911
1778165824.6278062,94.41130851688548,129.24095021842462,117.7443161064711,101.2288534318116,131.4043426778638,118.37688107743162
1778165824.6580777,93.9186426032118,132.2909389889342,118.83833479128376,102.7853217409365,126.36134453309472,115.61319453565925
1778165824.6900465,93.6289176653472,135.39837641376945,119.13951804122746,101.04300562775855,123.66659227036448,113.86257405265685
1778165824.7233684,93.20318195637236,139.03170515836868,119.2816720931039,99.71823541539554,122.110938677097,114.1048949088125
1778165824.758186,94.57260756779375,137.25168145302845,119.06665638127141,95.55275853345309,121.82778646281531,114.56522308738695
1778165824.7921464,93.24476987124434,137.11300623621034,119.40967412043021,98.24070618094844,121.43219320540938,113.1727848041153
1778165824.8225205,91.59119470274074,138.96808148893405,123.50566442400505,97.62221291622981,122.85856210673168,114.96367915315103
1778165824.8560205,90.12784492496671,141.04869404836018,140.40901576275493,97.25994619424424,132.03388035716907,127.79380148426215
1778165824.8872912,87.48483709578392,146.63869925783266,141.87578093920476,93.84287778344114,134.45554487745144,133.46856655745503
1778165824.919574,84.77542075489032,154.42813743855592,146.46967831303436,93.1125354686882,136.84175009971582,132.58949501270533
1778165824.9504302,85.63786545596966,160.55917379246276,149.7624576897566,94.97543527257146,139.26834501697786,132.4139165850948
1778165824.983257,94.00044334253812,166.00260250420314,153.52716859250572,93.30730600791509,145.49071925751198,132.99201852841924
1778165825.0151718,95.4850271857463,163.28433480114447,153.43708404361186,86.55719531531759,141.53550792913313,133.40192254899364
1778165825.0478015,98.17346295200498,159.60955273264975,151.25404029737317,86.53934585530341,138.99561557083103,131.03055607959726
1778165825.080887,96.67912084503406,155.29398561841379,148.6189002284722,92.87980318302462,141.03689098533818,130.04808359456953
1778165825.1141984,93.83649596217835,155.68732586668997,146.90576558172344,97.82771307607403,131.84327484042745,131.77999593510572
1778165825.1448712,93.09919289731515,153.9720926564316,145.65468069318075,100.82205166559686,149.79953346714723,128.8766817456033
1778165825.1785145,90.72815270396067,159.3960264473823,147.37096434648905,102.51791331520369,146.22883780608322,128.2327605061322
1778165825.2140124,89.60446218613168,160.19074545462442,147.78656377718627,102.14010098107146,145.6249871007616,128.4916833153423
1778165825.249982,93.17348202919374,157.34341437263328,145.55723751074206,108.20083802769501,136.3763628551122,129.7751789854632
1778165825.2823315,98.99917830464616,158.41625609592685,145.05816861287926,110.21138054538956,135.17933943225333,130.3588130065268
1778165825.3153148,103.93670790706867,161.84426037942364,144.2428667943407,119.134846521069,137.02433882908807,133.6813848545176
1778165825.346649,101.38550898803395,159.68297875296594,143.9663585050217,112.78656451523165,153.56490589405533,132.3832420494331
1778165825.3780007,99.5298304795547,159.52611716329184,148.1738153080444,109.83420421098654,156.23344883068637,134.04340083626974
1778165825.4114168,100.55614463585324,159.85751292569287,148.82567436607263,111.88343504954157,148.0480603235757,133.37176440361353
1778165825.4428194,99.45460365668066,167.7673622313497,154.48608392595514,110.80005854684043,149.3963504799058,136.87639161690817
1778165825.4737065,96.19493369129341,167.75778169736753,154.4505767176526,105.68381012086455,130.2223436415231,137.2118989806013
1778165825.5065503,90.95448593937364,165.4458814280934,155.55394174580385,96.30810460097207,135.24625693917324,141.28196233678435
1778165825.5372107,83.70945156295585,160.3504873242028,155.36929195115414,99.85035823574769,138.30312338586216,142.18549860232247
1778165825.5677686,87.90819155725846,158.23291656654123,155.24381037861173,93.09609887071525,143.58136741915214,142.7143673856526
1778165825.5976942,88.01854513151923,163.9768660122505,159.37271186693346,88.92728848494689,140.52598170694583,141.47272753764335
1778165825.6291885,94.89617933035056,162.99591521067066,159.12155809111422,86.04145810390779,144.31360936317714,145.34474513623488
1778165825.6589484,92.55241476767047,164.3330874397772,158.0663210913721,84.10007588999311,143.7072179495354,146.26981013146676
1778165825.6896534,94.45804369495924,165.25766160286105,157.64165994324543,82.3534729748397,142.36096452442553,145.95894071711646
1778165825.7229207,97.18175245946645,165.6531640279836,158.19075232319648,82.3115512821328,149.190789039442,149.95314175541012
1778165825.7547762,97.57848813499355,165.05903911265256,158.4706499988059,81.73392170330604,147.29442783788224,149.91589750185452
1778165825.7908921,95.96709975706787,171.58860802534016,162.373041862638,112.51360581979803,141.75201445351075,145.1278988715783
1778165825.8234,83.09146509452856,143.18740062075761,142.35819045686407,107.617800323467,125.51518296709015,139.71595025605708
1778165825.8551228,89.78919742603503,148.99295929989768,146.43017934125726,105.31466952280039,132.40432994156683,135.34322259399838
1778165825.886639,91.69039328819936,152.52633295611676,148.8958412218294,100.41352006676051,133.45930663845843,135.3031431242051
1778165825.9176767,101.86484709835706,152.64491916873786,149.39862702395698,104.19386053509503,133.75328604783894,136.62315668916733
1778165825.9490967,103.99015926495179,150.36801384752496,149.11957866529798,104.01398182465093,139.0213505512001,141.85167804308315
1778165825.9796524,105.3896183903032,149.1866310343549,146.7229048366569,94.66870740060969,139.45430915996653,139.31902386603304
1778165826.0134149,105.45001849922234,147.7226438070795,145.8480767658177,103.08749274275768,139.65943974780552,139.54745971941102
1778165826.0447493,102.06874009712271,146.26164262612298,147.34690921679433,99.04363398220839,139.24100690850426,139.7857157570557
1778165826.075038,99.57775777515866,146.33660306779268,148.503878947013,102.41090864287474,134.91533793577858,144.67621947889927
1778165826.1074204,97.17694906880601,138.69949170577885,146.48067786651134,103.95994507127769,132.54931994986896,145.84460679123205
1778165826.1399307,94.80661323558296,140.9522856186678,149.09033544582186,98.4010285782852,129.43160203512903,140.38253350405222
1778165826.1706724,96.51667216609621,133.39401450370468,143.04114649567728,101.34428640066494,121.84233640438013,129.56079699856082
1778165826.2049344,97.8515866607436,126.27525713450068,137.72330443864493,102.5531391897111,118.65784752726317,125.382336669574
1778165826.2379842,88.660901260738,128.81254530096658,137.3387254924265,96.37465957921988,116.26952920360043,125.5349778089887
1778165826.2693493,82.77820984785969,128.78710896675508,134.22676483298753,90.6549245048879,113.43335638931684,122.88750652207915
1778165826.3027396,80.54829294477972,129.808410022114,134.1405125337176,86.20061131700386,120.27149768153998,126.03590055763756
1778165826.3351498,72.77628184807793,137.54931710727485,143.2670150488113,94.02957855074055,137.0525317948437,139.4234483522176
1778165826.3685431,70.43106767605998,138.70267827270476,145.57524660554193,89.23638600973305,134.1355833664319,137.5385999637972
1778165826.399252,71.52495346457872,138.77874205383895,145.95168075164887,90.45576624404059,132.93158072799847,137.07914585783746
1778165826.431043,80.72036659238329,139.32138784532967,147.20937522446462,90.89050770352057,130.0600545172381,136.93818358321087
1778165826.464173,77.6356479573649,145.02949005387285,153.3635617223417,87.83918485306984,137.91086621681686,143.5469200238416
1778165826.49611,73.55837035298768,146.80963766592035,153.45046652605777,97.73388048342022,137.5702619490504,143.7888947930591
1778165826.5270162,69.65570854625459,146.65655079938705,153.00589294042328,99.75574606329138,139.81073534857094,143.17977076285177
1778165826.55784,69.37641994435218,145.25164002110378,152.21007487712697,103.07136949671346,139.58563871795056,139.12298951679057
1778165826.5899312,74.41650876722142,144.35935878776277,151.06488773233283,109.25938466989214,137.88820742935317,137.5829353912169
1778165826.6222308,81.63387593384249,142.71119880920355,150.64478555990726,105.36781881901928,138.39429950226508,139.70009005036619
1778165826.6551158,98.88511775325749,141.19258125662208,152.4442223335069,113.88196522857271,139.57646854132634,145.4760251960708
1778165826.687974,106.78632650456264,142.16295602201018,154.86944213222654,119.6052698520604,139.98246128487995,145.1684601814616
1778165826.7190304,116.26666566417032,142.2752140532122,156.75148204596397,117.90801393230994,141.11666432967803,144.3314382431174
1778165826.753266,127.24040924983109,143.08336710401926,156.33524587147085,125.45486990000418,140.7625691375651,144.98298870095232
1778165826.7872663,128.1592113712385,132.25633945657185,151.51928872088394,129.41504085416855,128.5083165326131,132.91733827185905
1778165826.820092,121.25784497470232,124.40754952845629,145.23293594591377,135.04646462282813,125.7421517607334,131.15795480900368
1778165826.852496,121.68697570265205,124.40792975525238,147.79698009948248,133.32769365188497,125.84810639641253,129.5979400457874
1778165826.884946,130.3580002572566,119.87726087385802,143.81191702939333,126.34053041866194,123.63113351186239,127.0241462846513
1778165826.91464,115.89713543521373,121.73934710767529,142.73562904702027,128.6404788283771,123.77062064518806,126.04163921640628
1778165826.9483788,114.46419974989,119.47255814702574,139.70132595879932,117.03102047779821,122.02130017818611,129.75100069521497
1778165826.9783537,123.00877621628536,111.53459037244413,130.3901227750312,97.40286660175633,118.92762683289143,128.71393370086426
1778165827.0087323,110.19217825197524,104.11211369055374,123.6409820826657,103.84280909031341,112.75682437320117,128.08456145997576
1778165827.0392358,116.81995646235038,99.65131204689355,122.09148602588398,109.34159844247019,109.58636887879167,126.77417457402052
1778165827.116309,163.4946719456743,103.17148037248974,144.78339384932863,116.80805370652035,100.63627195305884,133.95498818361054
1778165827.147233,161.9498085390269,101.60422225858053,144.27227917974895,125.62536990177927,97.54974930190494,132.2793773856019
1778165827.1802413,168.2128355322097,101.47340837567964,146.25651804291076,125.9089319959522,97.40719774716858,132.82727079062892
1778165827.2122376,170.81486325758127,107.52661382055541,147.96234242884344,102.27790804579828,97.20977140553707,136.21485367660023
1778165827.2444658,154.5510727500311,109.22114369161947,147.7411834238151,98.60160807072218,96.2363120198181,139.2747967286008
1778165827.276735,178.91622285485,119.67368236196546,149.98158445819672,38.53408815134078,105.58511610240271,141.6870906300269
1778165827.307939,154.6105535101278,134.52401921053064,158.14657458372304,29.98198716370626,118.36471553536998,150.83214950093753
1778165827.3432524,149.15662112203185,160.27781934488576,179.96919378341664,72.84395240461009,131.73116106894372,163.1704630473394
1778165827.3774493,128.58077990930937,159.01467698508603,177.11581082527206,103.13199900672112,142.98581489581156,169.7239966274384
1778165827.410613,157.20648689743837,166.01640920172602,178.76299355173222,111.7220003586727,156.49642048091854,174.36434138306618
1778165827.4431448,155.20806043860958,172.47454432607975,170.1401315238971,179.08410464752805,166.25155851597486,174.60157857784614
1778165827.4768326,156.95841043623585,174.2722498301285,171.14954596229182,177.0723974299952,161.1991692304645,172.66800222060257
1778165827.5093582,175.21337994087307,167.158527933723,161.2169977147293,173.93820371009616,159.23193973683794,170.7802349414704
1778165827.544845,175.78069158740948,160.5967540827876,152.38089850843676,151.34372531346804,152.59312024557428,163.68414163994424
1778165827.5777135,177.17014229518395,155.52501498131866,155.16719276552928,147.9829458732887,145.25322398307705,164.05240193786926
1778165827.612382,177.13396180962928,155.31177117722433,155.35081285591977,155.35690502136106,141.49906194788934,161.9745070146585
1778165827.6452327,177.84308807852497,154.3407589586932,156.2317954495562,179.75351302205954,150.22866384489217,161.87498823774686
